dataset	subject	session	run	source_events	harmonized_events	n_trials	n_responded_trials	n_missed_trials	missed_trial_fraction	n_event_computer_punish	n_event_computer_neutral	n_event_computer_reward	n_event_friend_punish	n_event_friend_neutral	n_event_friend_reward	n_event_stranger_punish	n_event_stranger_neutral	n_event_stranger_reward	zero_count_conditions	exclude_run	exclusion_reason
rf1	10913	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10913/ses-01/func/sub-10913_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10913/ses-01/func/sub-10913_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10913	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10913/ses-01/func/sub-10913_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10913/ses-01/func/sub-10913_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10918	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10918/ses-01/func/sub-10918_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10918/ses-01/func/sub-10918_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10918	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10918/ses-01/func/sub-10918_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10918/ses-01/func/sub-10918_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10919	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10919/ses-01/func/sub-10919_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10919/ses-01/func/sub-10919_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10919	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10919/ses-01/func/sub-10919_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10919/ses-01/func/sub-10919_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	7	1	8	8	2	8	8	2	8		false	
rf1	10924	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10924/ses-01/func/sub-10924_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10924/ses-01/func/sub-10924_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	7	2	8	8	2	8		false	
rf1	10924	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10924/ses-01/func/sub-10924_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10924/ses-01/func/sub-10924_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	10926	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10926/ses-01/func/sub-10926_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10926/ses-01/func/sub-10926_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10926	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10926/ses-01/func/sub-10926_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10926/ses-01/func/sub-10926_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	10928	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10928/ses-01/func/sub-10928_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10928/ses-01/func/sub-10928_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	51	3	0.05555555555555555	8	2	8	8	2	7	7	2	7		false	
rf1	10928	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10928/ses-01/func/sub-10928_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10928/ses-01/func/sub-10928_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10929	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10929/ses-01/func/sub-10929_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10929/ses-01/func/sub-10929_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10929	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10929/ses-01/func/sub-10929_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10929/ses-01/func/sub-10929_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10930	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10930/ses-01/func/sub-10930_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10930/ses-01/func/sub-10930_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	10930	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10930/ses-01/func/sub-10930_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10930/ses-01/func/sub-10930_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10938	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10938/ses-01/func/sub-10938_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10938/ses-01/func/sub-10938_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10938	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10938/ses-01/func/sub-10938_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10938/ses-01/func/sub-10938_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	10940	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10940/ses-01/func/sub-10940_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10940/ses-01/func/sub-10940_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10940	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10940/ses-01/func/sub-10940_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10940/ses-01/func/sub-10940_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10950	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10950/ses-01/func/sub-10950_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10950/ses-01/func/sub-10950_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	8	2	7	8	1	8	8	2	8		false	
rf1	10950	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10950/ses-01/func/sub-10950_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10950/ses-01/func/sub-10950_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10951	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10951/ses-01/func/sub-10951_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10951/ses-01/func/sub-10951_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	7	2	8	8	2	8		false	
rf1	10951	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10951/ses-01/func/sub-10951_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10951/ses-01/func/sub-10951_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10952	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10952/ses-01/func/sub-10952_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10952/ses-01/func/sub-10952_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10952	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10952/ses-01/func/sub-10952_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10952/ses-01/func/sub-10952_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	10953	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10953/ses-01/func/sub-10953_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10953/ses-01/func/sub-10953_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10953	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10953/ses-01/func/sub-10953_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10953/ses-01/func/sub-10953_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	7	2	7	8	2	8	8	2	8		false	
rf1	10954	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10954/ses-01/func/sub-10954_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10954/ses-01/func/sub-10954_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	43	11	0.2037037037037037	6	2	6	5	2	6	7	2	7		false	
rf1	10954	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10954/ses-01/func/sub-10954_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10954/ses-01/func/sub-10954_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	39	15	0.2777777777777778	7	1	4	5	2	6	6	2	6		true	missed_trials_gt_25pct
rf1	10956	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10956/ses-01/func/sub-10956_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10956/ses-01/func/sub-10956_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10956	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10956/ses-01/func/sub-10956_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10956/ses-01/func/sub-10956_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10958	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10958/ses-01/func/sub-10958_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10958/ses-01/func/sub-10958_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10958	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10958/ses-01/func/sub-10958_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10958/ses-01/func/sub-10958_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10961	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10961/ses-01/func/sub-10961_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10961/ses-01/func/sub-10961_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10961	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10961/ses-01/func/sub-10961_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10961/ses-01/func/sub-10961_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10964	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10964/ses-01/func/sub-10964_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10964/ses-01/func/sub-10964_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	10964	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10964/ses-01/func/sub-10964_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10964/ses-01/func/sub-10964_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10966	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10966/ses-01/func/sub-10966_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10966/ses-01/func/sub-10966_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	10966	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10966/ses-01/func/sub-10966_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10966/ses-01/func/sub-10966_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	10969	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10969/ses-01/func/sub-10969_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10969/ses-01/func/sub-10969_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	10969	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10969/ses-01/func/sub-10969_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10969/ses-01/func/sub-10969_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10974	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10974/ses-01/func/sub-10974_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10974/ses-01/func/sub-10974_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	52	2	0.037037037037037035	8	2	8	7	2	8	8	2	7		false	
rf1	10974	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10974/ses-01/func/sub-10974_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10974/ses-01/func/sub-10974_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10977	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10977/ses-01/func/sub-10977_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10977/ses-01/func/sub-10977_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10977	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10977/ses-01/func/sub-10977_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10977/ses-01/func/sub-10977_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10979	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10979/ses-01/func/sub-10979_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10979/ses-01/func/sub-10979_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10979	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10979/ses-01/func/sub-10979_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10979/ses-01/func/sub-10979_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10983	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10983/ses-01/func/sub-10983_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10983/ses-01/func/sub-10983_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10983	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10983/ses-01/func/sub-10983_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10983/ses-01/func/sub-10983_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10984	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10984/ses-01/func/sub-10984_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10984/ses-01/func/sub-10984_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10984	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10984/ses-01/func/sub-10984_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10984/ses-01/func/sub-10984_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10998	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10998/ses-01/func/sub-10998_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10998/ses-01/func/sub-10998_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	10998	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-10998/ses-01/func/sub-10998_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-10998/ses-01/func/sub-10998_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	7	8	2	8	8	2	8		false	
rf1	11005	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11005/ses-01/func/sub-11005_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11005/ses-01/func/sub-11005_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11005	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11005/ses-01/func/sub-11005_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11005/ses-01/func/sub-11005_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11007	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11007/ses-01/func/sub-11007_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11007/ses-01/func/sub-11007_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11007	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11007/ses-01/func/sub-11007_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11007/ses-01/func/sub-11007_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11012	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11012/ses-01/func/sub-11012_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11012/ses-01/func/sub-11012_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	2	8	8	2	8	7	2	8		false	
rf1	11012	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11012/ses-01/func/sub-11012_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11012/ses-01/func/sub-11012_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11016	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11016/ses-01/func/sub-11016_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11016/ses-01/func/sub-11016_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	8	1	8	8	2	8	8	2	8		false	
rf1	11016	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11016/ses-01/func/sub-11016_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11016/ses-01/func/sub-11016_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11021	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11021/ses-01/func/sub-11021_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11021/ses-01/func/sub-11021_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11021	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11021/ses-01/func/sub-11021_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11021/ses-01/func/sub-11021_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	54	0	0.0	8	2	8	8	2	8	8	2	8		false	
rf1	11030	01	1	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11030/ses-01/func/sub-11030_ses-01_task-sharedreward_run-1_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11030/ses-01/func/sub-11030_ses-01_task-sharedreward_run-1_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
rf1	11030	01	2	/ZPOOL/data/projects/rf1-sra-linux2/bids/sub-11030/ses-01/func/sub-11030_ses-01_task-sharedreward_run-2_events.tsv	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/events/rf1/sub-11030/ses-01/func/sub-11030_ses-01_task-sharedreward_run-2_desc-fullTrial_events.tsv	54	53	1	0.018518518518518517	7	2	8	8	2	8	8	2	8		false	
