dataset	subject	session	run	stage	input_bold	input_mask	voxel_size_x	voxel_size_y	voxel_size_z	n_volumes	tr_seconds	classic_fwhm_x	classic_fwhm_y	classic_fwhm_z	classic_fwhm_combined	acf_a	acf_b	acf_c	acf_effective_fwhm	afni_version
ds003745	155		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-155/func/sub-155_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-155/func/sub-155_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.36712	3.29657	3.57209	3.40995	0.922969	1.97163	14.8977	4.64048	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	155		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-155/func/sub-155_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-155/func/sub-155_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.61776	3.59417	3.85673	3.68767	0.923693	2.12522	19.2508	5.17931	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	155		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-155/func/sub-155_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-155/func/sub-155_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.3665	3.31301	3.64056	3.43708	0.914382	1.98337	15.008	4.70194	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	156		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-156/func/sub-156_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-156/func/sub-156_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.88734	3.72744	3.78979	3.80095	0.928525	2.17247	21.2885	5.31491	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	156		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-156/func/sub-156_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-156/func/sub-156_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.69281	3.48313	3.58224	3.58504	0.919836	2.04716	17.1765	4.85902	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	156		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-156/func/sub-156_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-156/func/sub-156_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.93749	3.68793	3.71239	3.77762	0.932254	2.16128	21.3397	5.26385	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	156		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-156/func/sub-156_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-156/func/sub-156_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.74636	3.44068	3.4965	3.55874	0.922632	2.0316	17.2247	4.80762	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	157		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-157/func/sub-157_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-157/func/sub-157_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.47433	3.45928	3.72198	3.54985	0.901132	2.00652	17.6568	4.90586	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	157		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-157/func/sub-157_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-157/func/sub-157_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.16058	3.10893	3.43116	3.23052	0.888819	1.80446	13.1515	4.35249	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	157		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-157/func/sub-157_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-157/func/sub-157_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.54513	3.55359	3.64357	3.58049	0.89834	2.01265	18.4864	4.94049	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	157		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-157/func/sub-157_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-157/func/sub-157_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.23245	3.2222	3.33611	3.26318	0.887809	1.80688	13.8892	4.36832	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	158		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-158/func/sub-158_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-158/func/sub-158_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.64231	3.45869	3.75269	3.61585	0.904274	2.0554	18.5446	5.04351	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	158		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-158/func/sub-158_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-158/func/sub-158_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.36804	3.10508	3.46932	3.31053	0.892088	1.864	13.4479	4.47957	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	158		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-158/func/sub-158_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-158/func/sub-158_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.65329	3.51556	3.69107	3.61918	0.893023	2.02785	18.7891	5.00951	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	158		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-158/func/sub-158_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-158/func/sub-158_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.37668	3.16496	3.41329	3.31648	0.875919	1.82233	12.8643	4.43446	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	159		01	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-159/func/sub-159_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-159/func/sub-159_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.95185	3.73704	3.87104	3.85228	0.864975	2.12803	20.0494	5.44908	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	159		01	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-159/func/sub-159_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-159/func/sub-159_task-sharedreward_run-01_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.73067	3.44304	3.59692	3.58828	0.862777	1.96882	17.1838	4.88531	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	159		02	post_resample_preblur	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-159/func/sub-159_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/harmonized/sub-159/func/sub-159_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-rf1Grid_mask.nii.gz	2.7	2.7	2.97	202	2.02	3.96881	3.72314	3.86387	3.85062	0.865816	2.12751	19.9439	5.44358	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
ds003745	159		02	pre_resample	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-159/func/sub-159_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/sharedreward-aging/derivatives/fmriprep/sub-159/func/sub-159_task-sharedreward_run-02_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.973	2.973	3.22	202	2.02	3.74526	3.4257	3.58468	3.58284	0.864128	1.96684	17.1516	4.87427	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10317	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.10765	3.34564	3.12056	3.18944	0.982124	1.89858	15.4188	4.30433	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10317	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10317/ses-01/func/sub-10317_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.00199	3.31724	3.14031	3.15055	0.983267	1.87726	14.7577	4.24431	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10369	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.97725	3.19065	3.24171	3.13441	0.983543	1.87315	14.0572	4.23198	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10369	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10369/ses-01/func/sub-10369_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.99605	3.18458	3.23142	3.13568	0.982194	1.87227	14.1162	4.23399	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10402	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.02418	3.06312	2.96746	3.018	0.985793	1.79984	13.7117	4.04049	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10402	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10402/ses-01/func/sub-10402_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.05309	3.05991	3.03886	3.05061	0.981633	1.81655	13.8289	4.09438	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10418	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.00779	3.23764	3.57563	3.26545	0.985675	1.9666	14.4399	4.47408	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10418	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10418/ses-01/func/sub-10418_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.07847	3.26564	3.58176	3.30217	0.980045	1.97937	14.9	4.52832	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10462	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10462/ses-01/func/sub-10462_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10462/ses-01/func/sub-10462_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.74147	2.93603	3.06361	2.91067	0.986296	1.74982	11.9248	3.91712	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10478	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10478/ses-01/func/sub-10478_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10478/ses-01/func/sub-10478_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.79975	3.53425	3.27643	3.18865	0.981414	1.8994	14.6596	4.30783	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10478	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10478/ses-01/func/sub-10478_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10478/ses-01/func/sub-10478_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.82733	3.56947	3.26527	3.20602	0.975035	1.89698	14.9247	4.32248	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10486	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10486/ses-01/func/sub-10486_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10486/ses-01/func/sub-10486_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.1684	3.3529	3.45289	3.32262	0.972805	1.96982	15.698	4.52769	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10486	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10486/ses-01/func/sub-10486_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10486/ses-01/func/sub-10486_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.20524	3.35174	3.48844	3.34648	0.977503	1.98968	15.8984	4.56708	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10529	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10529/ses-01/func/sub-10529_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10529/ses-01/func/sub-10529_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.00264	3.33819	3.28877	3.20639	0.993928	1.92895	14.7899	4.34613	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10529	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10529/ses-01/func/sub-10529_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10529/ses-01/func/sub-10529_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.96301	3.33191	3.28995	3.19059	0.992281	1.91882	14.6083	4.32434	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10541	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10541/ses-01/func/sub-10541_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10541/ses-01/func/sub-10541_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.09911	3.27769	3.0614	3.14467	0.972655	1.87178	15.0664	4.26464	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10541	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10541/ses-01/func/sub-10541_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10541/ses-01/func/sub-10541_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.15257	3.25276	2.96761	3.12206	0.969605	1.84223	15.1777	4.19886	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10559	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10559/ses-01/func/sub-10559_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10559/ses-01/func/sub-10559_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	2.96653	3.31966	3.38698	3.21898	0.978721	1.91056	14.5735	4.34582	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10559	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10559/ses-01/func/sub-10559_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10559/ses-01/func/sub-10559_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.03706	3.35497	3.39525	3.2584	0.963597	1.9129	15.047	4.40268	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10572	01	1	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10572/ses-01/func/sub-10572_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10572/ses-01/func/sub-10572_ses-01_task-sharedreward_run-1_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.41517	3.68871	3.47555	3.52455	0.973414	2.09346	18.6448	4.8845	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
rf1	10572	01	2	pre_resample	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10572/ses-01/func/sub-10572_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-preproc_bold.nii.gz	/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep/sub-10572/ses-01/func/sub-10572_ses-01_task-sharedreward_run-2_part-mag_space-MNI152NLin6Asym_desc-brain_mask.nii.gz	2.7	2.7	2.97	255	1.615	3.34914	3.70057	3.63114	3.55698	0.975467	2.11747	18.3353	4.9478	Precompiled binary linux_ubuntu_24_64: Aug  4 2026 (Version AFNI_26.2.03 'Gordian III')
