dataset	subject	ratings_file	source_resolution	candidate_count	candidate_files	ratings_file_sha256	n_source_rows	n_rating_blocks	selected_rating_block	n_selected_rows	partner_1_trait_0_n	partner_1_trait_0_mean	partner_1_trait_1_n	partner_1_trait_1_mean	partner_2_trait_0_n	partner_2_trait_0_mean	partner_2_trait_1_n	partner_2_trait_1_mean	partner_3_trait_0_n	partner_3_trait_0_mean	partner_3_trait_1_n	partner_3_trait_1_mean	win_sum	loss_sum	identical_ratings	exclude_subject	exclusion_reason	review_flags
rf1	11410	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11410/sub11410_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11410/sub11410_SR-Ratings-1.csv	c0882c4fda555ec9b59562e6c5ffbd91a5a43e3d8b70cc10c5ed6276f1ea26f0	6	1	1	6	1	5.0	1	-5.0	1	5.0	1	-5.0	1	5.0	1	-5.0	15.0	-15.0	false	false		
rf1	11416	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11416/sub11416_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11416/sub11416_SR-Ratings-1.csv	d069f66542984ef3c27e0e8ece51685effd489e10d219fe235d4b6c3e82287ad	6	1	1	6	1	-4.0	1	-4.0	1	4.0	1	-5.0	1	5.0	1	-5.0	5.0	-14.0	false	false		
rf1	11426	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11426/sub11426_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11426/sub11426_SR-Ratings-1.csv	9e610ce9eabf900ae0ff20f2c188bddbba4f0926d54a537820273b83adf9e29c	6	1	1	6	1	1.0	1	0.0	1	1.0	1	0.0	1	3.0	1	-1.0	5.0	-1.0	false	false		
rf1	11430	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11430/sub11430_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11430/sub11430_SR-Ratings-.csv	ae24538152c45a735836ea19d7fe7b98f34b4d8f58794ce1c2f0bb8b9f2ede4d	6	1	1	6	1	-4.0	1	-1.0	1	-2.0	1	-1.0	1	3.0	1	-4.0	-3.0	-6.0	false	false		
rf1	11432	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11432/sub11432_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11432/sub11432_SR-Ratings-1.csv	901b238037a9b7168cc2059d66be0dbe7f33754ea80e3ec0db5fef3a59857402	6	1	1	6	1	2.0	1	-1.0	1	3.0	1	0.0	1	5.0	1	-4.0	10.0	-5.0	false	false		
rf1	11433	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11433/sub11433_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11433/sub11433_SR-Ratings-.csv	eaf58fa2c9c58db1efa7e934371a7b118126c88752af3add30dd3c2470aa00cf	6	1	1	6	1	0.0	1	-1.0	1	4.0	1	-4.0	1	5.0	1	-5.0	9.0	-10.0	false	false		
rf1	11435	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11435/sub11435_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11435/sub11435_SR-Ratings-1.csv	589ee5f6824e469ad9da17f374793d853e1f1d353c748198f38088f4a4595b46	6	1	1	6	1	0.0	1	-2.0	1	2.0	1	-2.0	1	4.0	1	2.0	6.0	-2.0	false	false		
rf1	11439	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11439/sub11439_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11439/sub11439_SR-Ratings-1.csv	2e5ee5c4e46ac5d6a925bdc9c04b02579a40cdccfdda920c1a9b1a92ce5cd4a7	6	1	1	6	1	0.0	1	0.0	1	3.0	1	-3.0	1	5.0	1	-5.0	8.0	-8.0	false	false		
rf1	11440	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11440/sub11440_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11440/sub11440_SR-Ratings-1.csv	8c8a2ff623ec9bd1af78c237857809011624ff1889c310f2bdcfa5749a652ad6	6	1	1	6	1	3.0	1	-1.0	1	2.0	1	-1.0	1	5.0	1	1.0	10.0	-1.0	false	false		
rf1	11443	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11443/sub11443_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11443/sub11443_SR-Ratings-1.csv	a92486c4057afda87bf3ea3ed1aa6aa7b7af4b374be602c148b58e7c0816b0dd	6	1	1	6	1	2.0	1	1.0	1	0.0	1	2.0	1	4.0	1	-2.0	6.0	1.0	false	false		
rf1	11450	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11450/sub11450_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11450/sub11450_SR-Ratings-.csv	5e9496802bc90a7b87c7a860bf4e0187c378c4e00b6246ad55e00f33b1248f54	6	1	1	6	1	5.0	1	-1.0	1	5.0	1	-1.0	1	5.0	1	2.0	15.0	0.0	false	false		
rf1	11451	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11451/sub11451_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11451/sub11451_SR-Ratings-.csv	2b3c0c99704c2ac1f87fa9eadb8e23a7419439364218ae3b9a42bbc76028f8a5	6	1	1	6	1	4.0	1	0.0	1	3.0	1	-3.0	1	4.0	1	-5.0	11.0	-8.0	false	false		
rf1	11461	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11461/sub11461_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11461/sub11461_SR-Ratings-.csv	c46be7cc84a483822750157263b32b253cbc527dc568046e94fa2e5531abdeb9	6	1	1	6	1	0.0	1	-5.0	1	0.0	1	0.0	1	5.0	1	-5.0	5.0	-10.0	false	false		
rf1	11462	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11462/sub11462_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11462/sub11462_SR-Ratings-1.csv	34eeae854e7db0ff4bdf78fbe0adefbd1e4512ca44ac4819645f0797a6643ad1	6	1	1	6	1	1.0	1	1.0	1	0.0	1	0.0	1	1.0	1	0.0	2.0	1.0	false	false		
rf1	11472		missing	0			0	0		0																true	missing_ratings_file	
rf1	11492	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11492/sub11492_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11492/sub11492_SR-Ratings-.csv	d0acb18d4da3b0621b6bc76d585577df5dcc87f71fb629a063918625ac7dcc46	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	0.0	1	0.0	0.0	0.0	true	true	identical_ratings	
rf1	11493	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11493/sub11493_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11493/sub11493_SR-Ratings-1.csv	5227d587526c10208cb57855e76912b5e4e8778edc8b4f7bbdcf18757b0a21a5	6	1	1	6	1	0.0	1	0.0	1	-2.0	1	4.0	1	0.0	1	0.0	-2.0	4.0	false	true	loss_sum_greater_than_win_sum	
rf1	11498	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11498/sub11498_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11498/sub11498_SR-Ratings-1.csv	3a34ed51a6cf1651a6e18082d84cbbf974d997cc448aa98a8e30eaf40c05500b	6	1	1	6	1	3.0	1	0.0	1	-1.0	1	-2.0	1	5.0	1	3.0	7.0	1.0	false	false		
rf1	11517	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11517/sub11517_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11517/sub11517_SR-Ratings-1.csv	1a00d4379b602b00cb65cc8488fcb04a979580b80dce4f32893edcd90555a41d	6	1	1	6	1	-2.0	1	0.0	1	1.0	1	-3.0	1	5.0	1	-5.0	4.0	-8.0	false	false		
rf1	11518	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11518/sub11518_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11518/sub11518_SR-Ratings-1.csv	f40872e4e52093f5f3b0b6d01b2d5d6c4b26d1b7e9dc15c2e2f4f46efcef3a03	6	1	1	6	1	0.0	1	0.0	1	1.0	1	0.0	1	5.0	1	-2.0	6.0	-2.0	false	false		
rf1	11523	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11523/sub11523_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11523/sub11523_SR-Ratings-1.csv	028d590f8c7f6f4d18f2b8ceb09078965c32baee92d1398eb296f1623cc0f837	6	1	1	6	1	2.0	1	0.0	1	1.0	1	0.0	1	4.0	1	-2.0	7.0	-2.0	false	false		
rf1	11526	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11526/sub11526_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11526/sub11526_SR-Ratings-1.csv	e1d5db7c09fd7b043ea6f538c90cc44c8584d8740483aed09a01267498395b9c	6	1	1	6	1	1.0	1	0.0	1	1.0	1	0.0	1	4.0	1	-1.0	6.0	-1.0	false	false		
rf1	11527	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11527/sub11527_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11527/sub11527_SR-Ratings-1.csv	feef88acaaa497e18bca22379cb1022f9ec052caf973d8ab6d99259d5818ff08	6	1	1	6	1	5.0	1	-1.0	1	5.0	1	-1.0	1	5.0	1	-1.0	15.0	-3.0	false	false		
rf1	11529	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11529/sub11529_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11529/sub11529_SR-Ratings-.csv	6c86706e9e713d22c84aae430cde2f149b91e0b3b7c44021266f9c31157f3766	6	1	1	6	1	1.0	1	-1.0	1	2.0	1	-1.0	1	5.0	1	-4.0	8.0	-6.0	false	false		
rf1	11530	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11530/sub11530_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11530/sub11530_SR-Ratings-1.csv	a7258ec7637631bf5c8d569ce9129f2e4eb5c078df85ce2857ed6b692e6823cc	6	1	1	6	1	2.0	1	-2.0	1	5.0	1	-2.0	1	5.0	1	-4.0	12.0	-8.0	false	false		
rf1	11532	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11532/sub11532_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11532/sub11532_SR-Ratings-1.csv	ab3acc14e49329217fb5447f839d790b25128bc46e225cba2e01b515f58eb3ac	6	1	1	6	1	5.0	1	-1.0	1	5.0	1	0.0	1	5.0	1	0.0	15.0	-1.0	false	false		
rf1	11533	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11533/sub11533_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11533/sub11533_SR-Ratings-.csv	cb0cbb48660eb8273de150e94dee1802435ff5e24c7768501cd138e9e977f54b	6	1	1	6	1	3.0	1	-3.0	1	3.0	1	-3.0	1	5.0	1	-5.0	11.0	-11.0	false	false		
rf1	11534	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11534/sub11534_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11534/sub11534_SR-Ratings-1.csv	b4f67999801935c0a807bed7cfd92a9e90c631c435fec5646c1ee0cfd87e9812	6	1	1	6	1	0.0	1	-3.0	1	0.0	1	-2.0	1	5.0	1	1.0	5.0	-4.0	false	false		
rf1	11535	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11535/sub11535_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11535/sub11535_SR-Ratings-.csv	e1b4089370e32624252c65f417356d21b2559579fe9faa24b504975db94cb124	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	5.0	1	-4.0	5.0	-4.0	false	false		
rf1	11536	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11536/sub11536_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11536/sub11536_SR-Ratings-1.csv	189e180ad52662bbdf6b764a16ddf330f486915b0d38d537e319ec37b2ad80c9	6	1	1	6	1	2.0	1	-1.0	1	2.0	1	-2.0	1	5.0	1	-3.0	9.0	-6.0	false	false		
rf1	11539		missing	0			0	0		0																true	missing_ratings_file	
rf1	11540	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11540/sub11540_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11540/sub11540_SR-Ratings-1.csv	3301764481fed0d6546d4d719b2b22ff3874935bab77e5235669b29db6e29a6c	6	1	1	6	1	5.0	1	-3.0	1	5.0	1	-2.0	1	5.0	1	-1.0	15.0	-6.0	false	false		
rf1	11542	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11542/sub11542_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11542/sub11542_SR-Ratings-1.csv	856f2bf959937479aaa6ab6056f3d6067f0bd1e9c7645d2a402056dccfd505d8	6	1	1	6	1	0.0	1	0.0	1	4.0	1	-2.0	1	5.0	1	-5.0	9.0	-7.0	false	false		
rf1	11545	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11545/sub11545_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11545/sub11545_SR-Ratings-.csv	62b6db71bbdd5eb66164e8e567322f970396a45d6680adcdff51929c9d7cd2d2	6	1	1	6	1	0.0	1	-1.0	1	0.0	1	0.0	1	5.0	1	5.0	5.0	4.0	false	false		
rf1	11551	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11551/sub11551_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11551/sub11551_SR-Ratings-1.csv	2edaa8d4312227efe5409d8b9fcb59c46f7a566b961bad1b39467eb1a46c0a3b	6	1	1	6	1	5.0	1	-5.0	1	4.0	1	-2.0	1	4.0	1	0.0	13.0	-7.0	false	false		
rf1	11559	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11559/sub11559_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11559/sub11559_SR-Ratings-.csv	219d78584406fe99a33dfe78a9504c9c9178fa84d44c7bd1eb66397debbdbe16	6	1	1	6	1	2.0	1	-1.0	1	2.0	1	-2.0	1	3.0	1	-3.0	7.0	-6.0	false	false		
rf1	11560	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11560/sub11560_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11560/sub11560_SR-Ratings-1.csv	494e44c85fb1e764de06d5f91dd63acf099018d80d863fcdd188b11bc70f6b1c	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	-1.0	1	-1.0	-1.0	-1.0	false	false		
rf1	11563	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11563/sub11563_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11563/sub11563_SR-Ratings-1.csv	417373452f54005834220647e2240fbef327674d5e7935f16795163f77699d64	6	1	1	6	1	2.0	1	-4.0	1	5.0	1	-3.0	1	5.0	1	-3.0	12.0	-10.0	false	false		
rf1	11570	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11570/sub11570_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11570/sub11570_SR-Ratings-1.csv	48850d59b38c88fc7c775813568c0bb38561916a84a02ac0f1318b1adadbfa8f	6	1	1	6	1	0.0	1	-1.0	1	2.0	1	0.0	1	5.0	1	-2.0	7.0	-3.0	false	false		
rf1	11572	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11572/sub11572_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11572/sub11572_SR-Ratings-1.csv	c2290caf4a65dcc7d37c2ab553458e0379ed7867e7b2cdf0e2d956aaf198d596	6	1	1	6	1	4.0	1	0.0	1	2.0	1	-2.0	1	2.0	1	-5.0	8.0	-7.0	false	false		
rf1	11579	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11579/sub11579_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11579/sub11579_SR-Ratings-1.csv	c631cf6c29194ed78442865edcf4ebc3696ec99ae82f1799d4b1ce03666cce9e	6	1	1	6	1	4.0	1	-2.0	1	-1.0	1	-3.0	1	5.0	1	-1.0	8.0	-6.0	false	false		
rf1	11586	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11586/sub11586_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11586/sub11586_SR-Ratings-1.csv	4b2be54db484cf84fc972b545cfe7accebfaa20b7b14e4fb16767327c9485c6f	6	1	1	6	1	3.0	1	-1.0	1	2.0	1	-2.0	1	2.0	1	-2.0	7.0	-5.0	false	false		
rf1	11587		missing	0			0	0		0																true	missing_ratings_file	
rf1	11588	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11588/sub11588_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11588/sub11588_SR-Ratings-1.csv	6c86706e9e713d22c84aae430cde2f149b91e0b3b7c44021266f9c31157f3766	6	1	1	6	1	1.0	1	-1.0	1	2.0	1	-1.0	1	5.0	1	-4.0	8.0	-6.0	false	false		
rf1	11591	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11591/sub11591_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11591/sub11591_SR-Ratings-1.csv	3909db9fe914468370a959d1721e8d198230352512e793d46c5799aa129a353c	6	1	1	6	1	4.0	1	-1.0	1	4.0	1	1.0	1	3.0	1	1.0	11.0	1.0	false	false		
rf1	11597	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11597/sub11597_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11597/sub11597_SR-Ratings-1.csv	41c0478c0561c09263a25d9ae771546afdd33f69b6e3f3d3f67acb4b940f845a	6	1	1	6	1	0.0	1	0.0	1	5.0	1	-5.0	1	5.0	1	-5.0	10.0	-10.0	false	false		
rf1	11598	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11598/sub11598_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11598/sub11598_SR-Ratings-1.csv	963aa80b85e4690917697b21bedc5f339583dcda7e711fc1cfff3fcf5265290e	6	1	1	6	1	2.0	1	-2.0	1	2.0	1	-2.0	1	2.0	1	-2.0	6.0	-6.0	false	false		
rf1	11599	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11599/sub11599_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11599/sub11599_SR-Ratings-1.csv	c973a649d11559197686648b89313c04dca95c280cceaacaf8983eb27be177b4	6	1	1	6	1	-5.0	1	-5.0	1	5.0	1	-1.0	1	5.0	1	-1.0	5.0	-7.0	false	false		
rf1	11600	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11600/sub11600_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11600/sub11600_SR-Ratings-.csv	0003c9333e91d0d38cd597830503ca65fc0355e26dc291620953c373f37119f9	6	1	1	6	1	3.0	1	-1.0	1	3.0	1	-2.0	1	5.0	1	-5.0	11.0	-8.0	false	false		
rf1	11606	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11606/sub11606_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11606/sub11606_SR-Ratings-1.csv	40a3f284860866712b5b95187d93efb530255e407ed6f04a718a62a38296f21c	6	1	1	6	1	0.0	1	0.0	1	0.0	1	0.0	1	0.0	1	5.0	0.0	5.0	false	true	loss_sum_greater_than_win_sum	
rf1	11614	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11614/sub11614_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11614/sub11614_SR-Ratings-1.csv	29d95aa7bf2d9104c81e9bbc74ec3d33f6f4d5c53d4e41e4e291cf74869241b9	6	1	1	6	1	-3.0	1	-4.0	1	-4.0	1	-4.0	1	-4.0	1	3.0	-11.0	-5.0	false	true	loss_sum_greater_than_win_sum	
rf1	11622	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11622/sub11622_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11622/sub11622_SR-Ratings-1.csv	2efee05fab032131b4a46624cd452ee514c511d0cc3bd2b40683981e168a4335	6	1	1	6	1	2.0	1	1.0	1	3.0	1	2.0	1	5.0	1	3.0	10.0	6.0	false	false		
rf1	11623	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11623/sub11623_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11623/sub11623_SR-Ratings-1.csv	f56ba2f3a7836475a84705f06018f6ab30ff1eee372a7fc2b85c5f988d5430c8	6	1	1	6	1	0.0	1	0.0	1	5.0	1	-1.0	1	5.0	1	-1.0	10.0	-2.0	false	false		
rf1	11625	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11625/sub11625_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11625/sub11625_SR-Ratings-.csv	b268e1a90f094c50f52090268aa5ae6047e241837a085d5aff9fa18b2faa4623	6	1	1	6	1	0.0	1	0.0	1	3.0	1	-2.0	1	5.0	1	-5.0	8.0	-7.0	false	false		
rf1	11626	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11626/sub11626_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11626/sub11626_SR-Ratings-.csv	72c47e19e774e019cbf7a619a0b9c470c2d579410b7f1b2d1d42ce7ec418b3fd	6	1	1	6	1	2.0	1	0.0	1	1.0	1	0.0	1	5.0	1	-2.0	8.0	-2.0	false	false		
rf1	11628	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11628/sub11628_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11628/sub11628_SR-Ratings-1.csv	c0882c4fda555ec9b59562e6c5ffbd91a5a43e3d8b70cc10c5ed6276f1ea26f0	6	1	1	6	1	5.0	1	-5.0	1	5.0	1	-5.0	1	5.0	1	-5.0	15.0	-15.0	false	false		
rf1	11631	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11631/sub11631_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11631/sub11631_SR-Ratings-1.csv	11b71694f549238a7c730eb738c4dd2be2747b6d6f39c0d9131c2205d9f001cd	6	1	1	6	1	-3.0	1	0.0	1	0.0	1	0.0	1	5.0	1	0.0	2.0	0.0	false	false		
rf1	11651	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11651/sub11651_SR-Ratings-1.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11651/sub11651_SR-Ratings-1.csv	d8eab825594ed44a4223e30f8e2eccd13ee24baf661a8fef080902bbe5e94f99	6	1	1	6	1	4.0	1	-2.0	1	4.0	1	-4.0	1	4.0	1	-5.0	12.0	-11.0	false	false		
rf1	11660	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11660/sub11660_SR-Ratings-.csv	unique	1	/ZPOOL/data/projects/rf1-sra/stimuli/Scan-Card_Guessing_Game/logs/11660/sub11660_SR-Ratings-.csv	5885cb40ac65ef53d50fd8357e075a8106f0ac78044174b150182eb8370be6c2	6	1	1	6	1	-3.0	1	2.0	1	-2.0	1	-1.0	1	5.0	1	-4.0	0.0	-3.0	false	false		
