subject,feat_relpath,cope_idx,contrast_name,contrast_fix,H_common,H_source,scale_factor,psc_mean,roi
sub-11854,derivatives/fsl/sub-11854/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope7.feat,7,C_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.203684,masks/seed-ofc.nii.gz
sub-11854,derivatives/fsl/sub-11854/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope8.feat,8,F_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.203684,masks/seed-ofc.nii.gz
sub-11854,derivatives/fsl/sub-11854/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope9.feat,9,S_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.203684,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope1.feat,1,C_pun,1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope10.feat,10,rew-pun,3.0,0.1365668,ppheight_header,4.552226666666666,-0.00265,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope11.feat,11,F-S,2.0,0.1365668,ppheight_header,6.828339999999999,-0.097798,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope12.feat,12,F-C,2.0,0.1365668,ppheight_header,6.828339999999999,-0.11784,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope13.feat,13,(F+S)-C,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.065143,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope14.feat,14,F-S (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.015596,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope15.feat,15,S-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.019328,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope16.feat,16,F-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.033356,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope17.feat,17,F-S (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.100115,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope18.feat,18,S-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,0.019297,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope19.feat,19,F-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.082045,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope2.feat,2,C_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.008222,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope20.feat,20,F-S (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope21.feat,21,S-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope22.feat,22,F-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope23.feat,23,F-(S+C) all,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.10742,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope24.feat,24,F-(S+C) rew,2.0,0.1365668,ppheight_header,6.828339999999999,-0.088139,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope25.feat,25,F-(S+C) pun,2.0,0.1365668,ppheight_header,6.828339999999999,-0.151616,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope26.feat,26,F-(S+C) rew-pun,4.0,0.1365668,ppheight_header,3.4141699999999995,0.026468,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope27.feat,27,F_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope28.feat,28,S_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope29.feat,29,C_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope3.feat,3,F_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.092155,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope30.feat,30,Face v Non-Face,1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope31.feat,31,F-S (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.130769,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope32.feat,32,F-C (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.165793,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope4.feat,4,F_rew,1.0,0.1365668,ppheight_header,13.656679999999998,-0.078044,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope5.feat,5,S_pun,1.0,0.1365668,ppheight_header,13.656679999999998,0.010255,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope6.feat,6,S_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.020317,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope7.feat,7,C_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope8.feat,8,F_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11861,derivatives/fsl/sub-11861/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope9.feat,9,S_neu,1.0,0.1365668,ppheight_header,13.656679999999998,0.044882,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope1.feat,1,C_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope10.feat,10,rew-pun,3.0,0.1365668,ppheight_header,4.552226666666666,0.055133,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope11.feat,11,F-S,2.0,0.1365668,ppheight_header,6.828339999999999,-0.078057,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope12.feat,12,F-C,2.0,0.1365668,ppheight_header,6.828339999999999,-0.109055,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope13.feat,13,(F+S)-C,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.070574,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope14.feat,14,F-S (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,-0.101896,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope15.feat,15,S-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.106003,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope16.feat,16,F-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,-0.0036,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope17.feat,17,F-S (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.180363,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope18.feat,18,S-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,0.074242,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope19.feat,19,F-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.105838,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope2.feat,2,C_rew,1.0,0.1365668,ppheight_header,13.656679999999998,-0.049278,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope20.feat,20,F-S (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope21.feat,21,S-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope22.feat,22,F-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope23.feat,23,F-(S+C) all,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.094294,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope24.feat,24,F-(S+C) rew,2.0,0.1365668,ppheight_header,6.828339999999999,-0.144396,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope25.feat,25,F-(S+C) pun,2.0,0.1365668,ppheight_header,6.828339999999999,-0.042861,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope26.feat,26,F-(S+C) rew-pun,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.055105,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope27.feat,27,F_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope28.feat,28,S_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope29.feat,29,C_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope3.feat,3,F_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.15504,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope30.feat,30,Face v Non-Face,1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope31.feat,31,F-S (pun),1.0,0.1365668,ppheight_header,13.656679999999998,0.012421,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope32.feat,32,F-C (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.097721,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope4.feat,4,F_rew,1.0,0.1365668,ppheight_header,13.656679999999998,-0.17286,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope5.feat,5,S_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.156913,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope6.feat,6,S_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.008239,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope7.feat,7,C_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope8.feat,8,F_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11866,derivatives/fsl/sub-11866/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope9.feat,9,S_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.057755,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope1.feat,1,C_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope10.feat,10,rew-pun,3.0,0.1365668,ppheight_header,4.552226666666666,0.06475,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope11.feat,11,F-S,2.0,0.1365668,ppheight_header,6.828339999999999,-0.067105,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope12.feat,12,F-C,2.0,0.1365668,ppheight_header,6.828339999999999,0.013614,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope13.feat,13,(F+S)-C,4.0,0.1365668,ppheight_header,3.4141699999999995,0.041979,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope14.feat,14,F-S (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.012482,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope15.feat,15,S-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.019897,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope16.feat,16,F-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.033838,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope17.feat,17,F-S (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.056873,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope18.feat,18,S-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,0.087437,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope19.feat,19,F-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,0.054369,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope2.feat,2,C_rew,1.0,0.1365668,ppheight_header,13.656679999999998,-0.029396,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope20.feat,20,F-S (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope21.feat,21,S-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope22.feat,22,F-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope23.feat,23,F-(S+C) all,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.023094,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope24.feat,24,F-(S+C) rew,2.0,0.1365668,ppheight_header,6.828339999999999,0.000926,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope25.feat,25,F-(S+C) pun,2.0,0.1365668,ppheight_header,6.828339999999999,-0.047974,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope26.feat,26,F-(S+C) rew-pun,4.0,0.1365668,ppheight_header,3.4141699999999995,0.021529,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope27.feat,27,F_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope28.feat,28,S_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope29.feat,29,C_dec,1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope3.feat,3,F_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.082481,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope30.feat,30,Face v Non-Face,1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope31.feat,31,F-S (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.078965,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope32.feat,32,F-C (pun),1.0,0.1365668,ppheight_header,13.656679999999998,-0.016524,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope4.feat,4,F_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.007692,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope5.feat,5,S_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.004782,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope6.feat,6,S_rew,1.0,0.1365668,ppheight_header,13.656679999999998,0.055404,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope7.feat,7,C_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope8.feat,8,F_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11867,derivatives/fsl/sub-11867/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope9.feat,9,S_neu,1.0,0.1365668,ppheight_header,13.656679999999998,-0.062856,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope1.feat,1,C_pun,1.0,0.1365668,ppheight_header,13.656679999999998,0.140787,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope10.feat,10,rew-pun,3.0,0.1365668,ppheight_header,4.552226666666666,-0.112655,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope11.feat,11,F-S,2.0,0.1365668,ppheight_header,6.828339999999999,-0.032219,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope12.feat,12,F-C,2.0,0.1365668,ppheight_header,6.828339999999999,-0.08484,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope13.feat,13,(F+S)-C,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.064144,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope14.feat,14,F-S (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.030865,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope15.feat,15,S-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.033005,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope16.feat,16,F-C (rew-pun),2.0,0.1365668,ppheight_header,6.828339999999999,0.063609,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope17.feat,17,F-S (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.009898,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope18.feat,18,S-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.015811,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope19.feat,19,F-C (rew),1.0,0.1365668,ppheight_header,13.656679999999998,-0.018881,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope2.feat,2,C_rew,1.0,0.1365668,ppheight_header,13.656679999999998,-0.053449,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope20.feat,20,F-S (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,0.140787,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope21.feat,21,S-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,0.140787,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope22.feat,22,F-C (rew-neu),1.0,0.1365668,ppheight_header,13.656679999999998,0.140787,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope23.feat,23,F-(S+C) all,4.0,0.1365668,ppheight_header,3.4141699999999995,-0.063329,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope24.feat,24,F-(S+C) rew,2.0,0.1365668,ppheight_header,6.828339999999999,-0.016628,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope25.feat,25,F-(S+C) pun,2.0,0.1365668,ppheight_header,6.828339999999999,-0.108956,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope26.feat,26,F-(S+C) rew-pun,4.0,0.1365668,ppheight_header,3.4141699999999995,0.045973,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope27.feat,27,F_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.140787,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope28.feat,28,S_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.140787,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope29.feat,29,C_dec,1.0,0.1365668,ppheight_header,13.656679999999998,0.140787,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope3.feat,3,F_pun,1.0,0.1365668,ppheight_header,13.656679999999998,-0.023605,masks/seed-ofc.nii.gz
sub-11870,derivatives/fsl/sub-11870/L2_task-sharedreward_model-1_type-act_sm-5.gfeat/cope30.feat,30,Face v Non-Face,1.0,0.1365668,ppheight_header,13.656679999999998,0.140787,masks/seed-ofc.nii.gz
